Index,Close,Close.1,Close.2,Close.3,Close.4,Close.5,Close.6,Close.7,Close.8,Close.9,Close.10,Close.11,Close.12,Close.13,Close.14,Close.15,Close.16,Close.17
2014-05-28,9.68,7.93,3.84,13.38,22.34,NA,10.62,37.46,4.52,20.07,19.07,134.15,10.51,3.09,2.69,11.92,21.53,17.24
2014-05-29,9.62,7.87,3.83,13.41,22.36,NA,10.56,37.07,4.5,19.5,18.73,135.67,10.53,3.07,2.7,11.87,20.73,17.29
2014-05-30,9.57,7.76,3.85,13.5,22.54,NA,10.59,36.99,4.53,19.6,19.24,142.9,10.52,3.08,2.72,11.87,20.43,17.38
2014-06-03,9.54,7.74,3.86,13.7,22.65,NA,10.62,37,4.57,19.58,19.19,149.98,10.51,3.15,2.71,11.91,20.26,17.81
2014-06-04,9.45,7.7,3.82,13.46,22.14,NA,10.23,36.53,4.53,19.11,19.41,147.01,10.32,3.08,2.66,11.5,20.3,17.27
2014-06-05,9.62,7.67,3.84,13.62,22.16,NA,10.31,36.41,4.7,19.3,19.06,149.53,10.51,3.12,2.72,11.49,20.29,17.48
2014-06-06,9.51,7.65,3.85,13.64,22.08,NA,10.11,37.01,5.17,19.11,19.11,148.99,10.35,3.14,2.69,11.15,20.12,17.17
2014-06-09,9.54,7.74,3.82,13.56,21.76,NA,9.94,36.6,5.01,18.99,18.91,149.08,10.32,3.14,2.65,10.98,19.09,16.88
2014-06-10,9.63,7.7,3.74,13.14,21.12,NA,9.65,35.64,4.82,18.04,18.62,147.62,10.08,3.07,2.61,10.69,17.18,16.62
2014-06-11,9.59,7.68,3.7,12.71,20.82,NA,9.44,34.71,4.89,17.52,17.55,142.37,9.94,3.01,2.56,10.53,17.68,16.58
2014-06-12,9.54,7.65,3.66,12.69,21.41,NA,9.28,33.97,5.07,17.28,17.7,142.03,10.02,3.03,2.57,10.4,17.25,18.24
2014-06-13,9.73,7.68,3.72,12.65,20.75,NA,9.22,33.41,5.41,17.24,16.88,144.95,10.02,3.08,2.58,10.44,16.79,17.95
2014-06-16,9.81,7.42,3.68,12.7,21,NA,9.59,35.12,5.37,17.52,17.01,150.02,9.93,3.06,2.59,10.83,18.3,18.85
2014-06-17,9.73,7.37,3.69,12.88,21.05,NA,9.46,35.75,5.38,17.61,17.3,154.93,9.82,3.26,2.6,10.65,19.77,19.39
2014-06-18,9.73,7.4,3.68,13.12,21.19,NA,9.46,34.71,5.33,17.27,16.95,153.4,9.75,3.28,2.6,10.65,20.27,18.93
2014-06-19,9.64,7.41,3.66,12.86,20.96,NA,9.3,34.48,5.1,17.35,16.76,159.84,9.63,3.23,2.58,10.63,20.17,18.37
2014-06-20,9.7,7.46,3.66,12.8,20.8,NA,9.36,33.99,5.22,17.37,16.3,162,9.73,3.23,2.58,10.65,21.56,18.12
2014-06-23,9.66,7.49,3.64,12.78,21.04,NA,9.28,34.85,5.35,17.64,16.53,165.49,9.68,3.25,2.58,10.52,21.55,18.52
2014-06-24,9.04,7.44,3.56,12.65,20.18,NA,8.91,36.11,5.2,17.07,16.14,156.94,9.47,3.17,2.49,10.12,20.88,17.28
2014-06-25,8.98,7.45,3.61,12.52,20.15,NA,9,36.37,5.22,16.81,16.18,162.18,9.49,3.15,2.48,10.18,22.16,17.52
2014-06-26,8.99,7.42,3.61,12.57,20.19,NA,9.03,36.32,4.97,16.82,16.18,158.53,9.61,3.08,2.49,10.11,22.32,18.46
2014-06-27,8.97,7.45,3.62,12.65,20.26,NA,9.09,37.87,4.98,16.96,16.9,164.87,9.67,3.08,2.5,10.3,21.91,18.39
2014-06-30,9.05,7.44,3.59,12.56,20.13,NA,9.02,37.54,4.97,17.22,16.72,163.87,9.56,3.08,2.49,10.23,21.67,18.58
2014-07-01,9.06,7.4,3.62,12.75,20.34,NA,9.06,37.26,5.07,17.39,16.87,166.47,9.59,3.09,2.53,10.28,23,18.88
2014-07-02,9.06,7.46,3.63,12.73,20.23,5.75,9.03,37.6,5.02,17,16.99,171.32,9.59,3.06,2.53,10.22,23.07,18.11
2014-07-03,9.07,7.4,3.61,12.58,19.97,6.33,8.92,35.92,5.05,16.56,16.85,174.37,9.55,3.07,2.51,10.11,23.08,17.72
2014-07-04,9.07,7.38,3.58,12.33,19.44,6.96,8.83,35.33,5.07,16.43,16.23,169.18,9.46,3.02,2.49,10.05,23.43,17.03
2014-07-07,9.05,7.45,3.65,12.75,19.98,7.66,9.35,36.44,5.24,16.95,16.69,171.4,9.84,3.09,2.55,10.56,25.77,17.22
2014-07-08,9.05,7.38,3.78,12.88,20.18,8.43,9.54,35.75,5.22,16.91,16.54,171.29,9.84,3.12,2.57,10.76,28.35,17.05
2014-07-09,8.92,7.34,3.78,13.1,20.06,9.27,9.5,35.97,5.17,16.83,16.63,166.81,9.79,3.11,2.56,10.76,28.49,16.97
2014-07-10,8.92,7.45,3.76,12.96,20.98,10.2,9.42,36.18,5.15,16.92,16.74,158.49,9.8,3.09,2.54,10.62,28.4,17.09
2014-07-11,8.94,7.68,3.8,12.81,20.43,10.99,9.36,35.26,5.04,16.92,16.45,157.66,9.79,3.06,2.53,10.54,28.93,16.7
2014-07-14,9,7.62,3.81,13.88,20.24,9.89,9.38,35.03,5.02,17.21,16.17,152.64,9.86,3.09,2.51,10.66,26.41,16.55
2014-07-15,9.01,7.66,3.85,13.85,20.02,8.9,9.24,35.83,5.03,17.47,16.2,154.7,9.82,3.06,2.52,10.53,27.84,16.74
2014-07-16,9.02,7.63,3.92,13.89,20.19,8.99,9.34,36.82,5.04,18.01,16.49,162.49,9.88,3.06,2.52,10.71,28.3,16.76
2014-07-17,8.99,7.71,3.97,14.12,20.23,9.18,9.4,36.24,5.09,18.03,16.3,165.64,9.97,3.09,2.54,10.78,31.02,16.85
2014-07-18,9.02,7.63,3.88,13.92,20.05,8.74,9.39,36,5.07,17.68,16.21,165.31,9.88,3.07,2.53,10.78,30.44,16.89
2014-07-21,8.98,7.6,3.93,14.03,20.82,8.74,9.51,36.89,5.04,17.85,16.26,164.06,9.95,3.07,2.54,10.91,30.29,16.81
2014-07-22,9.06,6.25,4,14.57,21.2,8.79,9.81,38.96,5.14,18.06,16.34,164.54,10.24,3.12,2.56,11.27,28.94,17.26
2014-07-23,9.08,6.25,3.96,14.56,21.33,8.78,9.7,38.74,5.31,17.98,16.91,163.35,10.18,3.13,2.56,11.19,29.78,17.3
2014-07-24,9.32,6.19,4.07,14.92,21.28,9.04,10.16,39.22,5.36,18.11,16.9,169.51,10.41,3.17,2.6,12.28,28.63,17.35
2014-07-25,9.39,6.21,4.12,14.96,20.93,8.74,10.11,39.53,5.32,17.51,16.97,176.08,10.39,3.16,2.57,12.23,29.1,17.32
2014-07-28,9.76,6.21,4.07,14.9,21.08,8.84,10.02,39.76,5.44,17.19,16.77,174.36,10.31,3.14,2.58,12.15,30.18,17.42
2014-07-29,9.78,6.23,3.98,14.32,21.01,9.04,9.8,38.45,5.29,17.23,16.34,174.49,10.06,3.1,2.55,11.71,29.38,16.87
2014-07-30,9.71,6.26,3.99,14.3,20.14,9.13,9.89,38.48,5.26,17.1,16.29,171.02,10.11,3.12,2.52,11.77,29.97,16.72
2014-07-31,9.8,6.23,3.99,14.38,20.01,9.05,9.89,37.81,5.24,17.01,16.21,175.2,10.09,3.12,2.52,11.77,28.89,16.7
2014-08-01,9.76,6.21,3.95,14.44,20.07,8.78,9.89,37.8,5.23,17.02,16.24,175.31,10.01,3.14,2.51,11.86,27.89,16.72
2014-08-04,9.92,6.2,3.9,14.09,19.8,8.47,9.6,36.8,5.13,16.85,16.04,172.05,9.84,3.08,2.49,11.4,26.45,16.49
2014-08-05,9.87,6.11,3.9,14.34,19.63,8.72,9.65,36.34,5.23,16.89,16.07,172.13,9.94,3.16,2.49,11.49,25.96,16.45
2014-08-06,9.74,6.05,3.9,14.37,19.6,8.52,9.56,36.47,5.22,16.51,16.11,176.06,9.93,3.1,2.48,11.43,25.8,16.33
2014-08-07,9.56,6.05,3.91,14.35,19.33,8.48,9.57,36.58,5.19,16.39,15.81,175.76,9.99,3.09,2.46,11.44,25.71,16.58
2014-08-08,9.54,6.05,3.89,14.27,19.32,7.9,9.51,35.27,5.07,16.39,15.21,164.69,10.07,3.06,2.42,11.21,25.75,16.47
2014-08-11,9.7,6.03,3.88,14.06,19.33,7.81,9.28,34.39,5.07,16.11,14.94,162.79,10.06,3.04,2.4,11.17,24.82,16.03
2014-08-12,9.64,6.04,3.88,14.5,19.5,7.84,9.4,35.5,5.02,16.46,14.99,163.59,10.11,3.07,2.41,11.43,25.41,15.92
2014-08-13,9.61,6.01,3.88,14.52,19.34,7.88,9.35,37.1,5.02,16.47,15.56,163.88,10.03,3.18,2.4,11.39,25.41,16.05
2014-08-14,9.6,6.01,3.91,14.5,19.22,7.82,9.41,37.66,5.04,16.28,15.85,160.25,9.94,3.12,2.39,11.53,24.88,16.14
2014-08-15,9.68,5.95,3.91,14.42,19.47,7.93,9.38,37.67,5.03,16.35,15.99,160.79,9.87,3.15,2.4,11.44,25.3,15.99
2014-08-18,9.72,6.03,3.87,14.34,19.15,7.65,9.38,36.49,4.94,16.3,15.8,160.66,9.86,3.16,2.37,11.41,25.37,15.82
2014-08-19,9.71,6.03,3.9,14.57,19.18,7.63,9.42,36.17,4.96,16.32,16,160.67,9.89,3.22,2.37,11.46,25.98,15.76
2014-08-20,9.64,6.2,3.89,14.42,19.53,7.52,9.47,35.95,4.96,15.97,16.08,160.62,9.91,3.23,2.36,11.53,25.03,15.88
2014-08-21,9.5,6.24,3.98,14.79,20.57,7.74,9.75,36.37,5.07,16.5,16.33,160.91,10.03,3.25,2.41,11.98,25.1,16.52
2014-08-22,9.54,6.62,3.94,14.64,19.98,7.8,9.74,36.86,5.1,16.7,16.12,160.74,9.99,3.36,2.4,11.85,26.06,16.25
2014-08-25,9.44,6.61,3.92,14.65,19.82,7.72,9.74,36.22,5.13,16.57,16.08,155.27,9.99,3.32,2.39,11.92,26.73,16.16
2014-08-26,9.46,6.58,3.86,14.57,19.5,7.45,9.57,35.69,5.03,16.21,15.66,156.15,9.98,3.24,2.36,11.63,25.3,16.01
2014-08-27,9.45,6.65,3.87,14.62,19.5,7.53,9.39,35.47,5.03,16.51,15.63,155.16,10.03,3.24,2.35,11.34,25.72,15.9
2014-08-28,9.36,6.57,3.86,14.3,19.41,7.34,9.12,35,4.99,16.28,15.18,147.98,9.86,3.21,2.32,11.06,23.59,15.82
2014-08-29,9.47,6.69,3.86,14.35,19.24,7.27,9.18,34.83,5,16.34,15.17,144.98,9.88,3.19,2.33,11.17,23.39,15.75
2014-09-01,9.49,6.61,3.86,14.48,19.37,7.36,9.26,35.04,5.11,16.41,15.22,151,9.95,3.2,2.34,11.27,23.95,15.82
2014-09-02,9.6,6.51,3.86,14.5,19.19,7.3,9.29,34.67,5.09,16.38,15.22,150.05,9.96,3.21,2.34,11.24,25.85,15.79
2014-09-03,9.68,6.39,3.87,14.67,19.26,7.46,9.37,35.08,5.11,16.49,15.42,152.3,10.07,3.22,2.35,11.42,26.47,15.91
2014-09-04,9.71,6.4,3.94,14.79,19.29,7.82,9.33,35.35,5.07,16.59,15.68,153.57,10.08,3.2,2.35,11.38,26.92,15.84
2014-09-05,9.74,6.48,3.94,14.67,19.2,7.79,9.21,34.8,5.04,16.79,15.5,153.2,10.11,3.16,2.34,11.18,26.97,15.78
2014-09-09,9.7,6.43,3.95,14.74,19.34,7.83,9.37,34.69,5.07,16.95,15.58,153.94,10.2,3.2,2.35,11.48,27.36,15.67
2014-09-10,9.59,6.4,3.96,14.65,19.16,7.51,9.23,34.38,5.11,16.91,15.33,154.29,10.15,3.18,2.35,11.29,26.7,15.45
2014-09-11,9.6,6.33,3.94,14.6,19.29,7.47,9.24,33.95,5.1,16.85,15.28,153.22,10.15,3.22,2.34,11.32,26.74,15.46
2014-09-12,9.6,6.35,3.93,14.51,19.18,7.37,9.21,31.32,5.04,16.72,15.27,152.77,10.18,3.16,2.32,11.31,26.41,15.53
2014-09-15,9.6,6.35,3.92,14.48,18.82,7.26,9.1,32.05,5.04,16.45,15.15,151.15,10.1,3.15,2.29,11.26,24.8,15.39
2014-09-16,9.62,6.4,3.93,14.64,19.4,7.64,9.2,32.71,5.03,16.79,15.2,154.77,10.16,3.18,2.3,11.41,25.02,15.43
2014-09-17,9.57,6.36,3.93,14.67,19.1,7.44,9.1,31.95,5.03,16.56,15.26,153.59,10,3.16,2.3,11.3,25.27,15.44
2014-09-18,9.73,6.32,3.93,14.85,19.26,7.51,9.07,31.99,5.02,16.49,15.3,153.23,10,3.15,2.3,11.18,25.4,15.27
2014-09-19,9.85,6.33,3.95,15.1,19.29,7.51,9.24,31.99,5.11,16.68,15.34,154.8,10.15,3.17,2.33,11.5,25.94,15.39
2014-09-22,9.61,6.28,3.91,15.18,19.3,7.6,9.17,32.42,5.12,16.73,15.36,153.94,10.12,3.16,2.31,11.37,26.54,15.42
2014-09-23,9.63,6.31,3.93,15.11,19.1,7.78,9.16,33.15,5.08,16.55,15.17,152.63,10.07,3.14,2.3,11.33,26.62,15.33
2014-09-24,9.76,6.28,3.95,15.44,19.21,7.77,9.31,33.27,5.13,16.66,15.25,152.81,10.22,3.15,2.33,11.46,26.41,15.49
2014-09-25,9.71,6.2,3.96,15.8,19.2,7.78,9.33,33.15,5.21,15.99,15.21,154.42,10.39,3.2,2.32,11.65,26.97,15.62
2014-09-26,9.72,6.26,3.94,15.47,19.16,7.63,9.15,32.73,5.18,15.98,15.07,153.19,10.32,3.16,2.32,11.54,27.17,15.35
2014-09-29,9.76,6.25,3.93,15.64,19.21,7.47,9.15,32.44,5.12,15.48,14.95,153.58,10.25,3.15,2.29,11.46,26,15.29
2014-09-30,9.75,6.34,3.92,15.23,18.92,7.16,8.99,31.84,5.08,14.88,14.63,152.73,10.19,3.16,2.26,11.23,25,15.2
2014-10-08,9.84,6.37,3.92,15.47,19.03,7.21,9.05,31.87,5.09,14.96,14.62,153.18,10.21,3.18,2.26,11.3,25.01,15.55
2014-10-09,9.85,6.4,3.91,15.42,19.23,7.27,9.05,31.56,5.06,14.87,14.6,156.31,10.1,3.16,2.26,11.25,25.27,15.74
2014-10-10,9.83,6.44,3.93,15.55,20.03,7.39,9.08,31.8,5.07,14.97,14.81,163.57,10.18,3.22,2.28,11.38,25,15.7
2014-10-13,9.73,6.4,3.99,15.29,19.43,7.44,9.03,32.42,5.18,14.98,14.73,142.23,10.14,3.24,2.26,11.27,24.87,15.62
2014-10-14,9.72,6.33,4.08,15.3,19.45,7.6,9.1,33.22,5.21,15.03,14.88,141.64,10.24,3.28,2.29,11.4,25.2,15.55
2014-10-15,9.79,6.35,4.18,15.32,19.38,8.09,9.11,33.31,5.24,14.96,14.85,140.38,10.18,3.3,2.32,11.42,25.21,15.46
2014-10-16,9.89,6.35,4.1,15.3,19.65,7.97,9.15,33.12,5.27,15.16,14.95,141.98,10.24,3.23,2.31,11.46,25.17,15.48
2014-10-17,9.85,6.31,4.08,15.41,19.69,7.82,9.12,33.15,5.1,15.15,14.75,141.77,10.23,3.27,2.32,11.41,24.78,15.88
2014-10-20,9.9,6.27,4.08,15.43,19.72,7.76,9.18,32.18,5.11,15.08,14.78,142.08,10.26,3.29,2.32,11.5,24.69,15.88
2014-10-21,9.78,6.26,4.1,15.65,19.81,7.77,9.22,32.2,5.09,15.14,14.94,143.26,10.34,3.33,2.36,11.54,25,15.92
2014-10-22,9.78,6.3,4.05,15.56,19.61,7.83,9.17,33.3,5.06,15.07,14.77,143.32,10.34,3.31,2.35,11.55,25.02,15.78
2014-10-23,9.75,6.31,4.09,15.37,19.41,7.72,9.16,33.48,5.04,14.83,14.66,144.16,10.32,3.3,2.33,11.49,25.5,15.6
2014-10-24,9.68,6.18,4.07,15.43,19.44,7.63,9.14,33.86,5.05,14.75,14.73,142.18,10.37,3.31,2.34,11.5,25.32,15.59
2014-10-27,9.47,6.2,4.03,15.48,19.67,7.37,8.99,33.2,4.98,14.33,14.44,141.24,10.24,3.26,2.31,11.4,24.84,15.7
2014-10-28,9.59,6.28,4,15.37,20.06,7.44,8.97,32.25,4.96,14.39,14.25,141.04,10.26,3.36,2.31,11.4,24.65,15.64
2014-10-29,9.7,6.25,4,15.62,20.06,7.43,9.01,32.3,5,14.5,14.2,141.87,9.69,3.4,2.32,11.51,24.84,15.88
2014-10-30,9.81,6.23,4.03,16,20.39,7.53,9.12,32.75,5.03,14.51,14.27,149.77,9.75,3.43,2.33,11.71,24.76,15.84
2014-10-31,10.2,6.24,4.08,15.99,20.64,7.93,9.1,33.91,5.01,14.79,14.5,153.81,9.78,3.36,2.34,11.69,25.31,15.71
2014-11-03,10.16,6.24,4.17,15.97,20.23,7.73,9.11,21.9,5,14.79,14.37,154.57,9.79,3.37,2.39,11.67,26.32,15.54
2014-11-04,10.07,6.42,4.17,15.58,20.22,7.7,9.06,21.75,4.98,14.59,13.96,153.75,9.74,3.34,2.35,11.69,26.34,15.55
2014-11-05,9.99,6.42,4.14,15.85,20.15,7.69,9.1,22.33,4.97,14.7,13.99,160.98,9.79,3.36,2.36,11.85,28.08,15.82
2014-11-06,10.03,6.33,4.17,16.26,19.93,7.91,9.03,23.35,4.89,15.23,14.11,160.98,9.81,3.35,2.34,11.76,28.06,15.63
2014-11-07,10.18,6.26,4.23,16.54,20.46,7.83,9.13,23.26,4.99,15.34,13.9,163.2,9.98,3.34,2.37,12,28.26,15.78
2014-11-10,10.55,6.25,4.28,16.71,20.3,7.77,9.34,23.23,5.02,15.45,14.15,163.89,10.07,3.32,2.36,12.12,27.9,15.89
2014-11-11,10.92,6.26,4.32,17.26,20.89,8,9.6,23.71,5.08,16.32,14.23,163.53,10.34,3.38,2.39,12.51,29.14,16.06
2014-11-12,11.05,6.29,4.31,17.54,21.81,8.02,9.68,23.68,5.11,16.4,14.39,163.88,10.49,3.49,2.42,12.66,29.08,16.38
2014-11-13,10.94,6.28,4.45,17.68,21.98,8.15,10.07,24.15,5.21,16.57,14.61,164.25,10.97,3.52,2.5,13.22,29.39,16.79
2014-11-14,10.9,6.3,4.39,17.63,21.86,8.22,10,24.53,5.17,16.59,14.75,161.06,11.03,3.51,2.49,13.14,28.65,16.63
2014-11-17,10.75,6.24,4.32,16.16,21.73,8.07,9.99,25.28,5.23,16.7,14.68,158.51,10.99,3.54,2.51,13.02,27.23,16.42
2014-11-18,10.45,6.24,4.32,16.29,22.2,8.05,10.04,26.54,5.22,17.38,14.75,160.27,11.07,3.53,2.48,13.16,27.51,16.55
2014-11-19,10.47,6.22,4.41,16.26,21.89,7.93,9.81,26.5,5.17,16.98,14.82,162.98,11.02,3.47,2.46,12.83,26.89,NA
2014-11-20,10.57,6.21,4.61,16.57,23.39,8.05,10.23,26.88,5.29,17.18,14.95,164.4,11.25,3.6,2.5,13.61,27.4,NA
2014-11-21,10.79,6.12,4.6,16.43,23.75,8.12,10.13,27,5.24,16.92,14.92,166.25,11.18,3.6,2.51,13.43,26.99,NA
2014-11-24,10.86,6.18,4.7,16.26,24.38,8.04,10.12,26.74,5.22,16.53,14.82,163.32,10.98,3.57,2.55,13.47,26.88,NA
2014-11-25,11.08,6.25,4.69,15.81,23.82,8.03,9.95,25.9,5.15,16.53,14.69,160.6,10.74,3.49,2.53,13.08,26.72,NA
2014-11-26,11.32,6.27,4.62,16.03,23.49,8.04,9.95,26.4,5.24,16.74,14.64,162.14,10.83,3.5,2.51,13.06,26.81,NA
2014-11-27,11.48,6.44,4.68,16.37,24.15,8.4,10.11,26.64,5.29,16.9,14.91,163.07,11.08,3.54,2.56,13.36,27.94,NA
2014-11-28,12.4,6.37,4.57,16.37,24.06,8.39,10.11,26.66,5.29,17.15,14.93,162.04,10.91,3.49,2.53,13.23,27.82,NA
2014-12-01,12.16,6.31,4.55,16.32,23.93,8.61,10.17,26.38,5.28,16.88,15.18,162.49,10.83,3.5,2.5,13.38,27.33,NA
2014-12-02,12.87,6.33,4.46,16.97,23.26,8.36,10.01,26.39,5.22,16.85,15.02,161.46,10.74,3.49,2.48,13.17,27,NA
2014-12-03,12.58,6.33,4.49,17.36,23.34,8.35,10.15,26.55,5.27,17.05,15.19,161.54,10.79,3.58,2.5,13.32,27.16,NA
2014-12-04,13.27,6.34,4.47,17.33,23.35,8.4,10.17,26.33,5.27,16.98,15.15,159.75,10.8,3.57,2.52,13.31,26.83,NA
2014-12-05,13.53,6.63,4.51,17.23,23.16,8.36,10.06,26.47,5.41,16.92,15.04,158.68,10.78,3.57,2.52,13.19,26.98,NA
2014-12-08,13.81,6.8,4.49,16.9,23.17,8.34,9.99,26.17,5.36,16.89,14.93,162,10.72,3.52,2.53,13.1,26.98,NA
2014-12-09,12.65,6.81,4.5,17.1,22.71,8.38,9.87,25.95,5.32,16.79,14.87,159.97,10.6,3.48,2.5,12.85,26.71,NA
2014-12-10,13.16,6.83,4.56,17.03,22.64,8.44,9.88,25.67,5.3,16.65,14.86,159.27,10.71,3.49,2.51,12.98,26.92,NA
2014-12-11,13.05,6.77,4.42,16.74,23.02,8.47,9.79,25.38,5.43,16.5,14.72,158.75,10.58,3.43,2.6,12.79,26.18,NA
2014-12-12,12.98,6.58,4.37,16.53,22.35,8.07,9.72,26.01,5.43,16.08,14.57,157.72,10.6,3.38,2.51,12.63,25.5,NA
2014-12-15,12.76,6.46,4.36,16.72,22.31,8,9.73,26.01,5.44,16.16,14.47,156.37,10.57,3.4,2.5,12.62,25.62,NA
2014-12-16,13.29,6.45,4.34,16.56,21.97,8.11,9.66,26.21,5.52,16.27,14.51,156.02,10.47,3.38,2.48,12.64,25.56,NA
2014-12-17,14.11,6.44,4.43,16.93,22.37,8.14,9.82,26.56,5.53,16.67,14.59,158.23,10.56,3.46,2.5,12.89,25.61,NA
2014-12-18,13.89,6.55,4.5,17.16,22.41,8.17,9.85,26.55,5.55,16.58,14.68,158.45,10.54,3.45,2.5,12.93,25.77,NA
2014-12-19,14.09,6.51,4.55,17.28,22.69,8.31,10.04,26.56,5.57,16.81,14.83,162.56,10.69,3.49,2.52,13.2,27.07,NA
2014-12-22,14.68,6.57,4.54,17.68,22.77,8.41,10.06,27.03,5.69,16.95,14.95,164.82,10.78,3.55,2.55,13.26,27.18,NA
2014-12-23,14.11,6.7,4.51,17.93,22.78,8.5,10.21,27.08,5.69,17.22,15.03,165.06,10.83,3.58,2.57,13.55,27.76,NA
2014-12-24,13.46,6.75,4.54,18.69,22.95,8.48,10.37,28.19,5.74,17.59,15.08,167.51,10.93,3.59,2.63,13.63,27.33,NA
2014-12-25,14.25,7.33,4.57,18.64,22.79,8.39,10.29,28.22,5.7,17.55,15.34,164.08,10.8,3.57,2.65,13.43,26.85,NA
2014-12-26,14.77,7.19,4.56,18.36,22.89,8.64,10.16,27.7,5.63,17.59,15.17,163.91,10.71,3.52,2.68,13.3,27.05,NA
2014-12-29,14.95,7.91,4.51,18.07,22.48,8.76,10.18,26.59,5.6,17.64,14.96,161.98,10.63,3.53,2.64,13.38,26.7,NA
2014-12-30,15.36,8.22,4.48,18.52,22.49,8.79,10.24,26.37,5.64,17.68,15.11,162.45,10.69,3.56,2.73,13.38,26.87,NA
2014-12-31,15.69,8.99,4.48,18.33,22.6,8.8,10.25,26.55,5.6,17.33,15.3,159.41,10.62,3.55,2.87,13.28,26.29,NA
2015-01-05,16.07,9.09,4.51,17.5,21.92,9.55,10.03,25.39,5.45,17,15.08,157.46,10.58,3.57,2.81,12.86,25.68,NA
2015-01-06,16.13,9.24,4.43,17.66,22.04,9.71,10.03,25.37,5.43,17.1,15.06,158.23,10.58,3.57,2.85,12.93,26.13,NA
2015-01-07,15.81,8.33,4.43,17.93,22.01,9.44,10.09,25.87,5.42,17.1,15.14,159.25,10.57,3.54,2.89,12.99,25.64,NA
2015-01-08,15.25,8.64,4.41,18.28,22.1,9.31,10.13,25.83,5.44,17.24,15.36,160.85,10.62,3.6,2.92,13.11,25.68,NA
2015-01-09,15.43,8.61,4.23,17.92,21.49,9.33,9.91,25.38,5.33,16.99,15.45,156.94,10.36,3.49,2.82,12.84,24.98,NA
2015-01-12,15.22,8.42,4.25,18,21.5,9.36,10.05,25.73,5.34,17.16,15.52,157.48,10.39,3.54,2.85,13.05,25.41,NA
2015-01-13,15.18,8.23,4.31,18.28,21.91,9.52,10.39,26.16,5.32,17.32,15.94,160.19,10.57,3.57,2.89,13.49,25.55,NA
2015-01-14,15.49,8.61,4.3,18,22.01,9.26,10.29,25.85,5.33,17.2,15.92,162.19,10.5,3.56,2.92,13.31,25.3,NA
2015-01-15,16.12,9.47,4.29,18,21.86,9.26,10.27,25.71,5.31,17.04,15.93,162.31,10.45,3.59,2.98,13.28,24.97,NA
2015-01-16,16.47,9.59,4.3,18.19,21.69,9.25,10.34,25.67,5.31,17.12,16.11,162.47,10.4,3.6,2.99,13.39,24.92,NA
2015-01-19,14.82,9.63,4.34,18.08,21.81,9.62,10.32,25.9,5.3,17.31,16.02,162.13,10.39,3.58,2.98,13.32,25.23,NA
2015-01-20,15,10.51,4.35,18.2,21.98,9.74,10.37,26.37,5.29,17.95,16.17,160.73,10.45,3.6,2.95,13.36,25.8,NA
2015-01-21,15.74,10.5,4.32,18.07,22.41,9.6,10.3,26.48,5.31,17.95,15.98,160.01,10.45,3.63,2.93,13.39,25.66,NA
2015-01-22,15.63,10.3,4.3,17.6,22.03,9.78,10.18,25.95,5.27,17.88,15.99,159.02,10.47,3.59,2.95,13.24,25.95,NA
2015-01-23,15.63,10.74,4.28,17.57,22.63,9.64,10.1,24.32,5.19,17.61,15.99,156.1,10.42,3.55,2.89,13.09,26.67,NA
2015-01-26,15.43,10.9,4.3,17.24,22.46,9.53,10.04,24.17,5.2,17.71,16.24,154.91,10.36,3.55,2.87,12.98,26.15,NA
2015-01-27,15.01,10.73,4.42,17.49,22.33,9.43,10.27,24.18,5.2,18.42,16.54,157.32,10.42,3.57,3.06,13.34,26.35,NA
2015-01-28,14.81,10.78,4.32,17.53,21.82,9.19,10.12,23.79,5.19,18.55,16.27,157.32,10.39,3.6,3.05,13.14,25.66,NA
2015-01-29,14.42,10.88,4.35,17.74,21.93,8.97,10.24,24.1,5.15,18.12,16.25,158.38,10.37,3.55,2.98,13.3,25.78,NA
2015-01-30,14.47,10.78,4.38,17.62,21.86,9.06,10.27,23.96,5.16,17.97,16.47,156.92,10.39,3.54,2.97,13.25,25.55,NA
2015-02-02,14.04,10.42,4.33,17.34,21.42,8.88,10.25,23.73,5.12,17.62,16.29,158.46,10.37,3.48,2.97,13.18,25.34,NA
2015-02-03,14.45,10.51,4.28,17.36,21.14,8.78,10.14,23.33,5.12,17.28,15.9,159.08,10.36,3.47,2.92,13.03,25,NA
2015-02-04,14.18,10.2,4.2,17.21,20.62,8.54,10.09,22.76,5.07,17,15.42,159.05,10.39,3.41,2.84,12.81,24.59,NA
2015-02-05,14.18,10.2,4.19,17.17,20.72,8.67,10,23.31,5.05,16.82,15.59,158.88,10.36,3.42,2.81,12.68,24.59,NA
2015-02-06,14.09,9.99,4.13,16.96,20.64,8.73,9.72,23.7,5.02,16.95,15.63,157.5,10.16,3.39,2.86,12.33,24.74,NA
2015-02-09,14.16,9.84,4.22,17.22,21.08,9.02,9.96,23.58,5.09,17.37,15.83,158.74,10.28,3.46,2.95,12.72,25,NA
2015-02-10,14.43,9.94,4.32,17.36,21.28,9.39,10.19,23.86,5.15,17.45,15.81,158.3,10.38,3.5,3.08,12.94,25.6,NA
2015-02-11,14.42,10.23,4.36,17.69,21.31,9.13,10.23,24.06,5.18,17.18,15.91,155.42,10.47,3.57,3.19,12.98,25.37,NA
2015-02-12,14.35,10.21,4.45,17.86,22,9.09,10.64,23.99,5.27,17.83,15.96,156.68,10.8,3.63,3.16,13.27,25.71,NA
